,player_name,position,games,at_bats,runs,hits,doubles,triples,home_runs,RBI,walks,strikeouts,stolen base ,caught_stealing,AVG,on_base_%,slugging_%,OPS
2019,S Kingery,2B,325.0,1042.0,132.0,239.0,62.0,6.0,30.0,96.0,67.0,320,25.0,7,0.229,0.28,0.387,0.667
2020,A Engel,CF,523.0,1413.0,173.0,318.0,65.0,11.0,30.0,123.0,76.0,450,47.0,17,0.225,0.28,0.35,0.63
2021,J Cora,2B,1119.0,3734.0,624.0,1035.0,171.0,41.0,30.0,294.0,380.0,336,117.0,60,0.277,0.348,0.369,0.717
2022,C Perkins,C,1171.0,3604.0,329.0,933.0,175.0,35.0,30.0,409.0,301.0,221,18.0,34,0.259,0.319,0.352,0.671
2023,A Fox,SS,776.0,1925.0,248.0,461.0,65.0,17.0,30.0,168.0,197.0,407,74.0,25,0.239,0.324,0.338,0.662
2024,B Roth,RF,811.0,2831.0,427.0,804.0,138.0,73.0,30.0,422.0,335.0,389,189.0,41,0.284,0.367,0.416,0.783
2025,J Wendle,SS,541.0,1817.0,232.0,490.0,112.0,15.0,30.0,199.0,112.0,362,54.0,18,0.27,0.321,0.397,0.718
2026,G Pena,2B,378.0,1010.0,162.0,265.0,60.0,8.0,30.0,124.0,112.0,255,54.0,22,0.262,0.345,0.427,0.772
2027,T Eusebio,C,598.0,1739.0,180.0,479.0,87.0,5.0,30.0,241.0,182.0,324,1.0,5,0.275,0.346,0.383,0.729
2028,J Marte,1B,256.0,659.0,85.0,146.0,30.0,1.0,30.0,91.0,52.0,156,4.0,3,0.222,0.288,0.407,0.695
2029,M Rocco,1B,440.0,1721.0,219.0,444.0,73.0,17.0,30.0,186.0,174.0,146,6.0,15,0.258,0.327,0.372,0.699
2030,T Moore,LF,381.0,788.0,75.0,180.0,46.0,0.0,30.0,121.0,50.0,234,3.0,0,0.228,0.278,0.401,0.679
2031,D Dyer,C,722.0,1993.0,151.0,441.0,74.0,11.0,30.0,173.0,228.0,415,10.0,4,0.221,0.306,0.315,0.621
2032,L Skizas,OF,239.0,725.0,80.0,196.0,27.0,4.0,30.0,86.0,50.0,37,8.0,3,0.27,0.317,0.443,0.76
2033,B Roberts,2B,1202.0,4147.0,663.0,1220.0,203.0,31.0,30.0,352.0,396.0,548,264.0,95,0.294,0.358,0.38,0.738
2034,M Duffy,3B,627.0,2137.0,254.0,598.0,94.0,9.0,30.0,217.0,162.0,399,40.0,14,0.28,0.337,0.374,0.711
2035,S Van Slyke,LF,355.0,760.0,84.0,184.0,44.0,1.0,29.0,95.0,85.0,223,11.0,6,0.242,0.326,0.417,0.743
2036,D Kolloway,2B,1079.0,3993.0,466.0,1081.0,180.0,30.0,29.0,393.0,189.0,251,76.0,54,0.271,0.305,0.353,0.658
2037,A Garc?a,3B,244.0,896.0,104.0,239.0,45.0,0.0,29.0,110.0,36.0,151,7.0,2,0.267,0.3,0.414,0.714
2038,B Caruthers,P,705.0,2465.0,508.0,695.0,104.0,50.0,29.0,359.0,417.0,79,152.0,--,0.282,0.391,0.4,0.791
2039,W Kamm,3B,1693.0,5851.0,802.0,1643.0,348.0,85.0,29.0,826.0,824.0,405,126.0,84,0.281,0.372,0.384,0.756
2040,B Sullivan,C,962.0,2840.0,347.0,820.0,152.0,32.0,29.0,388.0,240.0,119,30.0,24,0.289,0.346,0.395,0.741
2041,L Biittner,1B,1217.0,3151.0,310.0,861.0,144.0,20.0,29.0,354.0,236.0,287,10.0,12,0.273,0.324,0.359,0.683
2042,L Olmo,CF,462.0,1629.0,208.0,458.0,65.0,25.0,29.0,272.0,88.0,128,33.0,1,0.281,0.319,0.405,0.724
2043,D Carlson,CF,314.0,1088.0,147.0,271.0,68.0,9.0,29.0,123.0,110.0,281,8.0,4,0.249,0.325,0.408,0.733
2044,C James,RF,510.0,1406.0,158.0,358.0,56.0,9.0,29.0,172.0,48.0,260,7.0,7,0.255,0.283,0.369,0.652
2045,J Hummel,2B,1158.0,3906.0,421.0,991.0,128.0,84.0,29.0,394.0,346.0,269,117.0,1,0.254,0.316,0.352,0.668
2046,K Oberkfell,3B,1602.0,4874.0,558.0,1354.0,237.0,44.0,29.0,446.0,546.0,356,62.0,47,0.278,0.351,0.362,0.713
2047,D Williams,2B,476.0,1574.0,198.0,421.0,74.0,12.0,29.0,201.0,133.0,140,7.0,3,0.267,0.327,0.385,0.712
2048,P Householder,RF,466.0,1326.0,146.0,313.0,60.0,11.0,29.0,144.0,126.0,250,36.0,29,0.236,0.304,0.363,0.667
2049,S Stirnweiss,2B,1028.0,3695.0,604.0,989.0,157.0,68.0,29.0,281.0,541.0,447,134.0,55,0.268,0.362,0.371,0.733
2050,J Quinn,2B,66.0,6879.0,891.0,1797.0,228.0,70.0,29.0,794.0,364.0,214,268.0,--,0.261,0.302,0.327,0.629
2051,J Marshall,1B,411.0,852.0,111.0,206.0,24.0,7.0,29.0,106.0,101.0,139,5.0,4,0.242,0.32,0.388,0.708
2052,A Presley,LF,450.0,1401.0,157.0,369.0,50.0,19.0,29.0,111.0,81.0,282,30.0,18,0.263,0.306,0.388,0.694
2053,M Murton,LF,346.0,952.0,134.0,272.0,46.0,5.0,29.0,112.0,93.0,149,10.0,3,0.286,0.352,0.436,0.788
2054,C Raleigh,C,170.0,523.0,52.0,107.0,34.0,1.0,29.0,80.0,45.0,175,1.0,0,0.205,0.269,0.44,0.709
2055,B Hargrave,C,853.0,2533.0,314.0,786.0,155.0,58.0,29.0,376.0,217.0,165,29.0,16,0.31,0.372,0.452,0.824
2056,R Martinez,SS,798.0,1952.0,223.0,512.0,98.0,10.0,29.0,242.0,170.0,267,10.0,7,0.262,0.321,0.367,0.688
2057,E Stanky,2B,1259.0,4301.0,812.0,1154.0,185.0,35.0,29.0,364.0,996.0,374,48.0,5,0.268,0.41,0.348,0.758
2058,R Quinones,SS,451.0,1533.0,173.0,373.0,75.0,6.0,29.0,159.0,89.0,240,5.0,11,0.243,0.287,0.357,0.644
2059,C Frazier,LF,247.0,744.0,104.0,177.0,44.0,5.0,29.0,98.0,92.0,246,8.0,2,0.238,0.329,0.427,0.756
2060,G Briley,LF,598.0,1518.0,172.0,384.0,75.0,9.0,29.0,135.0,124.0,260,65.0,25,0.253,0.31,0.372,0.682
2061,C Spangenberg,3B,420.0,1250.0,154.0,320.0,49.0,15.0,29.0,119.0,99.0,374,34.0,10,0.256,0.315,0.389,0.704
2063,R Ashburn,CF,2189.0,8365.0,1322.0,2574.0,317.0,109.0,29.0,586.0,1198.0,571,234.0,92,0.308,0.396,0.382,0.778
2064,J Tipton,C,417.0,1117.0,116.0,264.0,36.0,5.0,29.0,125.0,186.0,142,3.0,3,0.236,0.351,0.355,0.706
2065,R Russell,1B,425.0,1402.0,133.0,344.0,52.0,8.0,29.0,192.0,83.0,142,4.0,1,0.245,0.289,0.356,0.645
2066,V Correll,C,410.0,1132.0,124.0,259.0,60.0,4.0,29.0,125.0,128.0,220,2.0,8,0.229,0.31,0.366,0.676
2067,J Wasdell,LF,888.0,2866.0,339.0,782.0,109.0,34.0,29.0,341.0,243.0,165,29.0,4,0.273,0.332,0.365,0.697
2068,J Hannahan,3B,614.0,1650.0,167.0,381.0,93.0,5.0,29.0,175.0,193.0,440,6.0,4,0.231,0.314,0.346,0.66
2069,L Thomas,RF,278.0,810.0,109.0,194.0,44.0,5.0,29.0,94.0,86.0,217,15.0,8,0.24,0.315,0.414,0.729
2070,S Hilliard,CF,215.0,570.0,85.0,121.0,19.0,7.0,29.0,71.0,65.0,209,16.0,1,0.212,0.295,0.423,0.718
2071,L Fleming,1B,434.0,1330.0,168.0,369.0,69.0,15.0,29.0,199.0,226.0,152,7.0,8,0.277,0.386,0.417,0.803
2072,C Comiskey,1B,1390.0,5796.0,994.0,1530.0,206.0,68.0,29.0,883.0,197.0,84,419.0,--,0.264,0.293,0.338,0.631
2073,F Throneberry,RF,521.0,1302.0,152.0,307.0,48.0,12.0,29.0,137.0,127.0,284,23.0,14,0.236,0.307,0.358,0.665
2074,D Nava,LF,589.0,1701.0,224.0,452.0,103.0,2.0,29.0,206.0,196.0,387,10.0,5,0.266,0.357,0.38,0.737
2075,C Moeller,C,501.0,1392.0,146.0,315.0,74.0,7.0,29.0,132.0,108.0,331,2.0,4,0.226,0.288,0.352,0.64
2076,D Drysdale,P,547.0,1169.0,96.0,218.0,26.0,7.0,29.0,113.0,60.0,370,0.0,2,0.186,0.228,0.295,0.523
2077,B Cissell,2B,956.0,3707.0,516.0,990.0,173.0,43.0,29.0,423.0,212.0,250,113.0,63,0.267,0.308,0.36,0.668
2078,T Douthit,CF,1074.0,4127.0,665.0,1201.0,220.0,38.0,29.0,396.0,443.0,312,67.0,3,0.291,0.364,0.384,0.748
2079,J Christopher,RF,638.0,1667.0,224.0,434.0,68.0,17.0,29.0,173.0,157.0,277,29.0,19,0.26,0.329,0.374,0.703
2080,D Palka,1B,154.0,501.0,60.0,109.0,15.0,3.0,29.0,71.0,38.0,188,2.0,2,0.218,0.277,0.433,0.71
2081,J Charboneau,LF,201.0,647.0,97.0,172.0,26.0,4.0,29.0,114.0,61.0,99,3.0,4,0.266,0.329,0.453,0.782
2082,M McKenry,C,311.0,839.0,94.0,200.0,48.0,3.0,29.0,103.0,93.0,235,2.0,6,0.238,0.318,0.406,0.724
2083,J Rodr?guez,CF,136.0,529.0,86.0,151.0,27.0,3.0,29.0,77.0,40.0,151,26.0,8,0.285,0.344,0.512,0.856
2084,L Riggs,3B,760.0,2477.0,298.0,650.0,110.0,43.0,28.0,271.0,181.0,140,22.0,--,0.262,0.317,0.375,0.692
2085,M Koenig,SS,1162.0,4271.0,571.0,1190.0,195.0,49.0,28.0,443.0,222.0,190,31.0,14,0.279,0.316,0.367,0.683
2086,B Knickerbocker,SS,907.0,3418.0,423.0,943.0,198.0,27.0,28.0,368.0,244.0,238,25.0,46,0.276,0.326,0.374,0.7
2087,L Castillo,2B,1720.0,6510.0,1001.0,1889.0,194.0,59.0,28.0,443.0,800.0,850,370.0,142,0.29,0.368,0.351,0.719
2088,M Anderson,RF,721.0,1490.0,159.0,367.0,67.0,11.0,28.0,134.0,161.0,343,8.0,12,0.246,0.319,0.362,0.681
2089,R Bernadina,LF,548.0,1323.0,159.0,312.0,56.0,8.0,28.0,121.0,121.0,315,59.0,12,0.236,0.307,0.354,0.661
2090,C McCormick,CF,229.0,648.0,95.0,163.0,24.0,2.0,28.0,95.0,74.0,211,11.0,5,0.252,0.33,0.424,0.754
2091,B Bescher,LF,1228.0,4536.0,749.0,1171.0,190.0,74.0,28.0,345.0,619.0,451,428.0,31,0.258,0.353,0.351,0.704
2092,B McKinney,OF,263.0,690.0,87.0,142.0,33.0,4.0,28.0,72.0,66.0,201,3.0,2,0.206,0.277,0.387,0.664
2093,R Ruiz,2B,315.0,849.0,95.0,180.0,33.0,3.0,28.0,109.0,90.0,220,5.0,3,0.212,0.287,0.357,0.644
2094,B Renna,RF,370.0,918.0,123.0,219.0,36.0,10.0,28.0,119.0,99.0,166,2.0,7,0.239,0.315,0.391,0.706
2095,B Seeds,LF,615.0,1937.0,268.0,537.0,77.0,21.0,28.0,233.0,160.0,190,14.0,15,0.277,0.336,0.382,0.718
2096,M Walbeck,C,682.0,2109.0,215.0,492.0,79.0,5.0,28.0,208.0,133.0,343,13.0,12,0.233,0.28,0.315,0.595
2097,J Hodapp,2B,791.0,2826.0,378.0,880.0,169.0,34.0,28.0,429.0,163.0,136,18.0,20,0.311,0.35,0.425,0.775
2098,L Wade Jr.,1B,232.0,661.0,94.0,152.0,29.0,5.0,28.0,89.0,77.0,163,9.0,3,0.23,0.322,0.416,0.738
2099,M Hoag,CF,1021.0,3147.0,384.0,854.0,141.0,33.0,28.0,401.0,252.0,298,59.0,49,0.271,0.328,0.364,0.692
2100,E Stevens,1B,375.0,1220.0,134.0,308.0,59.0,17.0,28.0,193.0,121.0,151,7.0,--,0.252,0.322,0.398,0.72
2101,T Herr,2B,1514.0,5349.0,676.0,1450.0,254.0,41.0,28.0,574.0,627.0,584,188.0,64,0.271,0.347,0.35,0.697
2102,W Belardi,1B,263.0,592.0,71.0,143.0,13.0,5.0,28.0,74.0,66.0,97,1.0,0,0.242,0.33,0.422,0.752
2103,H Martin,CF,607.0,2257.0,331.0,643.0,135.0,29.0,28.0,215.0,253.0,207,33.0,3,0.285,0.359,0.408,0.767
2104,B Rodgers,2B,271.0,1011.0,130.0,269.0,54.0,6.0,28.0,123.0,69.0,218,0.0,0,0.266,0.318,0.414,0.732
2105,J Treadway,2B,762.0,2119.0,244.0,596.0,103.0,14.0,28.0,208.0,140.0,184,14.0,13,0.281,0.326,0.383,0.709
2106,R Maranville,SS,2670.0,10078.0,1255.0,2605.0,380.0,177.0,28.0,884.0,839.0,756,291.0,93,0.258,0.318,0.34,0.658
2107,O Guillen,SS,1993.0,6686.0,773.0,1764.0,275.0,69.0,28.0,619.0,239.0,511,169.0,108,0.264,0.287,0.338,0.625
2108,D Hollins,RF,256.0,712.0,85.0,172.0,39.0,1.0,28.0,86.0,42.0,134,11.0,5,0.242,0.284,0.417,0.701
2109,B Grabarkewitz,3B,466.0,1161.0,189.0,274.0,41.0,12.0,28.0,141.0,202.0,321,33.0,17,0.236,0.351,0.364,0.715
2110,W Contreras,C,156.0,520.0,70.0,135.0,19.0,2.0,28.0,72.0,58.0,166,2.0,0,0.26,0.336,0.465,0.801
2111,B Ashley,LF,281.0,618.0,56.0,144.0,23.0,1.0,28.0,84.0,63.0,236,0.0,0,0.233,0.307,0.409,0.716
2112,S Schumaker,2B,1149.0,3252.0,416.0,905.0,169.0,13.0,28.0,284.0,280.0,476,26.0,17,0.278,0.337,0.364,0.701
2113,M Ryan,C,636.0,1920.0,146.0,370.0,60.0,12.0,28.0,161.0,152.0,370,4.0,4,0.193,0.252,0.28,0.532
2114,J Mulvey,3B,987.0,4063.0,598.0,1059.0,157.0,71.0,28.0,532.0,134.0,257,147.0,--,0.261,0.287,0.355,0.642
2115,P Coscarart,2B,864.0,2992.0,399.0,728.0,129.0,22.0,28.0,269.0,295.0,361,34.0,--,0.243,0.314,0.329,0.643
2116,J McDonald,SS,1100.0,2434.0,276.0,568.0,105.0,14.0,28.0,210.0,118.0,379,34.0,19,0.233,0.273,0.323,0.596
2117,O Smith,SS,2573.0,9396.0,1257.0,2460.0,402.0,69.0,28.0,793.0,1072.0,589,580.0,148,0.262,0.337,0.328,0.665
2118,J Rothrock,RF,1014.0,3350.0,498.0,924.0,162.0,35.0,28.0,327.0,299.0,312,75.0,33,0.276,0.336,0.37,0.706
2119,J Rowe,SS,1044.0,4386.0,764.0,1256.0,202.0,88.0,28.0,644.0,224.0,177,59.0,--,0.286,0.323,0.392,0.715
2120,A Comorosky,LF,813.0,2787.0,404.0,795.0,134.0,51.0,28.0,417.0,214.0,158,57.0,--,0.285,0.339,0.4,0.739
2121,B Moran,2B,635.0,2076.0,242.0,545.0,88.0,10.0,28.0,202.0,133.0,218,10.0,8,0.263,0.308,0.355,0.663
2122,R Ferrell,C,1884.0,6028.0,687.0,1692.0,324.0,45.0,28.0,734.0,931.0,277,29.0,35,0.281,0.378,0.363,0.741
2123,S Leius,3B,557.0,1536.0,214.0,375.0,63.0,10.0,28.0,172.0,161.0,236,16.0,15,0.244,0.316,0.353,0.669
2124,V Coleman,LF,1371.0,5406.0,849.0,1425.0,176.0,89.0,28.0,346.0,477.0,960,752.0,177,0.264,0.324,0.345,0.669
2125,D Walton,LF,297.0,779.0,69.0,174.0,27.0,4.0,28.0,107.0,88.0,240,4.0,3,0.223,0.309,0.376,0.685
2126,B Phillips,CF,357.0,791.0,113.0,149.0,24.0,9.0,28.0,93.0,87.0,340,36.0,5,0.188,0.273,0.348,0.621
2127,A Pearson,CF,988.0,3077.0,485.0,831.0,130.0,24.0,28.0,214.0,477.0,195,77.0,33,0.27,0.369,0.355,0.724
2128,J Montero,DH,226.0,806.0,73.0,204.0,31.0,1.0,28.0,104.0,48.0,172,0.0,3,0.253,0.295,0.398,0.693
2129,L Brinson,CF,357.0,1071.0,91.0,212.0,41.0,7.0,28.0,109.0,58.0,327,10.0,3,0.198,0.246,0.328,0.574
2133,R Hoblitzell,1B,1319.0,4706.0,591.0,1310.0,194.0,88.0,27.0,593.0,407.0,256,173.0,26,0.278,0.341,0.374,0.715
2134,W Schulmerich,RF,429.0,1442.0,169.0,417.0,73.0,20.0,27.0,192.0,118.0,197,7.0,--,0.289,0.347,0.424,0.771
2135,J Crawford,SS,527.0,1884.0,248.0,466.0,99.0,13.0,27.0,184.0,224.0,379,20.0,14,0.247,0.333,0.357,0.69
2136,H Steinfeldt,3B,1318.0,5896.0,758.0,1576.0,284.0,90.0,27.0,762.0,471.0,32,194.0,--,0.267,0.33,0.36,0.69
2137,M Tyson,2B,1017.0,2959.0,281.0,714.0,118.0,28.0,27.0,269.0,175.0,411,23.0,18,0.241,0.285,0.327,0.612
2138,D Davis,DH,403.0,1217.0,160.0,323.0,62.0,7.0,27.0,141.0,50.0,152,13.0,13,0.265,0.294,0.394,0.688
2139,C Triplett,OF,471.0,1307.0,148.0,334.0,47.0,14.0,27.0,173.0,123.0,114,10.0,--,0.256,0.32,0.375,0.695
2140,J Bauers,OF,328.0,977.0,121.0,208.0,45.0,3.0,27.0,110.0,129.0,297,15.0,10,0.213,0.307,0.348,0.655
2141,C Travis,SS,1328.0,4914.0,665.0,1544.0,265.0,78.0,27.0,657.0,402.0,291,23.0,32,0.314,0.37,0.416,0.786
2142,J Traber,1B,264.0,819.0,70.0,186.0,21.0,0.0,27.0,117.0,58.0,118,5.0,5,0.227,0.279,0.352,0.631
2143,R Grimes,1B,433.0,1537.0,269.0,505.0,101.0,25.0,27.0,263.0,204.0,133,21.0,17,0.329,0.413,0.48,0.893
2144,J S?nchez,RF,174.0,572.0,67.0,126.0,24.0,5.0,27.0,74.0,51.0,184,1.0,1,0.22,0.29,0.421,0.711
2145,G Heredia,LF,591.0,1388.0,179.0,320.0,75.0,2.0,27.0,114.0,130.0,313,7.0,12,0.231,0.31,0.346,0.656
2146,J Glasscock,SS,1736.0,7030.0,1163.0,2040.0,313.0,98.0,27.0,825.0,439.0,212,372.0,--,0.29,0.337,0.374,0.711
2147,D Solano,2B,687.0,2060.0,205.0,573.0,101.0,8.0,27.0,207.0,129.0,404,13.0,4,0.278,0.327,0.374,0.701
2149,S Stahoviak,1B,344.0,1019.0,135.0,261.0,70.0,3.0,27.0,119.0,116.0,277,13.0,8,0.256,0.335,0.41,0.745
2150,F Torres,3B,365.0,1191.0,109.0,302.0,61.0,5.0,27.0,153.0,71.0,202,2.0,3,0.254,0.297,0.381,0.678
2151,L Gardner,3B,1930.0,6688.0,867.0,1931.0,301.0,129.0,27.0,934.0,654.0,282,165.0,68,0.289,0.355,0.384,0.739
2152,C Cuthbert,3B,323.0,1077.0,100.0,269.0,53.0,2.0,27.0,119.0,75.0,234,3.0,1,0.25,0.3,0.378,0.678
2153,K Harvey,1B,271.0,998.0,102.0,273.0,54.0,1.0,27.0,126.0,60.0,200,3.0,5,0.274,0.322,0.411,0.733
2154,E Young,CF,288.0,796.0,108.0,179.0,33.0,4.0,27.0,90.0,90.0,213,10.0,11,0.225,0.31,0.378,0.688
2155,U Washington,SS,907.0,2797.0,358.0,703.0,103.0,36.0,27.0,255.0,261.0,409,132.0,53,0.251,0.313,0.343,0.656
2156,D Lewis,CF,1354.0,4081.0,607.0,1021.0,137.0,37.0,27.0,342.0,403.0,514,247.0,107,0.25,0.323,0.322,0.645
2157,L Waner,CF,1993.0,7772.0,1201.0,2459.0,281.0,118.0,27.0,598.0,420.0,173,67.0,--,0.316,0.353,0.393,0.746
2158,R Moore,RF,751.0,2253.0,258.0,627.0,110.0,17.0,27.0,308.0,158.0,85,11.0,1,0.278,0.326,0.378,0.704
2159,A Mora,LF,235.0,700.0,71.0,156.0,27.0,2.0,27.0,83.0,31.0,149,1.0,1,0.223,0.256,0.383,0.639
2160,R Smith,3B,1117.0,3907.0,477.0,1087.0,208.0,49.0,27.0,514.0,420.0,415,117.0,5,0.278,0.353,0.377,0.73
2161,M Mitchell,RF,1125.0,4095.0,514.0,1138.0,130.0,104.0,27.0,514.0,368.0,216,202.0,7,0.278,0.34,0.38,0.72
2162,A Latham,3B,4.0,6822.0,1478.0,1833.0,245.0,85.0,27.0,563.0,588.0,240,739.0,--,0.269,0.334,0.341,0.675
2163,M Carp,1B,318.0,887.0,97.0,225.0,51.0,5.0,27.0,127.0,90.0,243,2.0,3,0.254,0.33,0.414,0.744
2164,P Tebeau,1B,1167.0,4618.0,671.0,1290.0,196.0,57.0,27.0,735.0,319.0,198,164.0,--,0.279,0.332,0.364,0.696
2165,C Barnhart,LF,814.0,2673.0,404.0,788.0,121.0,61.0,27.0,436.0,265.0,149,35.0,21,0.295,0.36,0.416,0.776
2166,H Clarke,2B,1272.0,4813.0,548.0,1230.0,150.0,23.0,27.0,304.0,365.0,362,151.0,58,0.256,0.308,0.313,0.621
2167,S Sisti,2B,1016.0,2999.0,401.0,732.0,121.0,19.0,27.0,260.0,283.0,440,30.0,5,0.244,0.313,0.324,0.637
2168,T Boeckel,3B,777.0,2880.0,372.0,813.0,130.0,36.0,27.0,337.0,237.0,218,90.0,46,0.282,0.339,0.381,0.72
2169,R LaCock,1B,715.0,1729.0,214.0,444.0,86.0,11.0,27.0,224.0,182.0,171,8.0,8,0.257,0.326,0.366,0.692
2170,E Owens,RF,806.0,2353.0,305.0,621.0,86.0,16.0,26.0,214.0,182.0,284,126.0,48,0.264,0.318,0.347,0.665
2171,G Richards,LF,1026.0,3549.0,502.0,1028.0,127.0,63.0,26.0,255.0,356.0,436,247.0,89,0.29,0.357,0.383,0.74
2172,J Vitiello,1B,282.0,693.0,76.0,172.0,35.0,1.0,26.0,104.0,80.0,165,2.0,0,0.248,0.335,0.414,0.749
2173,T Perez,CF,603.0,1671.0,187.0,449.0,91.0,10.0,26.0,185.0,92.0,159,23.0,23,0.269,0.308,0.382,0.69
2174,M Sullivan,LF,398.0,1618.0,280.0,441.0,56.0,32.0,26.0,220.0,162.0,168,99.0,--,0.273,0.341,0.395,0.736
2175,W Jensen,LF,738.0,2720.0,392.0,774.0,114.0,37.0,26.0,235.0,69.0,100,20.0,--,0.285,0.307,0.382,0.689
2176,H Jeffcoat,P,918.0,1963.0,249.0,487.0,95.0,18.0,26.0,188.0,114.0,289,49.0,7,0.248,0.291,0.355,0.646
2177,T McCreery,RF,267.0,2951.0,464.0,855.0,99.0,76.0,26.0,387.0,308.0,73,116.0,--,0.29,0.359,0.401,0.76
2178,M Jimenez,LF,429.0,1003.0,90.0,273.0,43.0,4.0,26.0,144.0,75.0,97,0.0,2,0.272,0.337,0.401,0.738
2179,E Mayo,2B,834.0,3013.0,350.0,759.0,119.0,16.0,26.0,287.0,257.0,175,29.0,38,0.252,0.313,0.328,0.641
2180,G Hampson,SS,419.0,1158.0,166.0,272.0,44.0,17.0,26.0,90.0,98.0,341,52.0,13,0.235,0.296,0.37,0.666
2181,J Heim,C,224.0,716.0,80.0,154.0,34.0,1.0,26.0,87.0,59.0,149,5.0,1,0.215,0.275,0.374,0.649
2182,T White,1B,257.0,760.0,76.0,179.0,48.0,3.0,26.0,103.0,87.0,208,1.0,2,0.236,0.315,0.409,0.724
2183,J Macias,3B,659.0,1646.0,201.0,422.0,77.0,17.0,26.0,173.0,93.0,243,43.0,21,0.256,0.298,0.371,0.669
2184,D Buckley,C,524.0,1833.0,213.0,449.0,72.0,14.0,26.0,216.0,98.0,188,25.0,--,0.245,0.291,0.342,0.633
2185,D Hill,2B,756.0,2307.0,276.0,594.0,91.0,14.0,26.0,228.0,175.0,225,22.0,11,0.257,0.308,0.343,0.651
2186,M Hershberger,RF,1150.0,3572.0,398.0,900.0,150.0,22.0,26.0,344.0,319.0,311,74.0,36,0.252,0.316,0.328,0.644
2187,B Brown,LF,502.0,1277.0,183.0,313.0,38.0,12.0,26.0,130.0,94.0,238,110.0,34,0.245,0.295,0.355,0.65
2188,R Tapia,LF,569.0,1732.0,234.0,479.0,91.0,15.0,26.0,188.0,104.0,343,53.0,15,0.277,0.318,0.391,0.709
2189,H Groh,3B,1676.0,6074.0,918.0,1774.0,308.0,87.0,26.0,566.0,696.0,345,180.0,66,0.292,0.373,0.384,0.757
2190,P Werden,1B,693.0,2740.0,444.0,773.0,109.0,87.0,26.0,439.0,281.0,140,150.0,--,0.282,0.359,0.414,0.773
2191,? Mercado,RF,278.0,859.0,120.0,202.0,43.0,5.0,26.0,95.0,59.0,182,27.0,7,0.235,0.289,0.388,0.677
2192,R Bresnahan,C,1439.0,4481.0,682.0,1252.0,218.0,71.0,26.0,530.0,714.0,99,212.0,3,0.279,0.386,0.377,0.763
2193,C Zimmer,C,149.0,4546.0,617.0,1225.0,222.0,76.0,26.0,625.0,390.0,323,151.0,--,0.269,0.339,0.369,0.708
2194,J Gonder,C,395.0,876.0,73.0,220.0,28.0,2.0,26.0,94.0,72.0,184,1.0,2,0.251,0.31,0.377,0.687
2195,G Sheets,1B,179.0,541.0,57.0,131.0,27.0,0.0,26.0,87.0,43.0,128,0.0,0,0.242,0.302,0.436,0.738
2196,V Picinich,C,1038.0,2877.0,298.0,743.0,166.0,26.0,26.0,298.0,314.0,382,31.0,9,0.258,0.334,0.361,0.695
2197,M Batts,C,546.0,1605.0,163.0,432.0,95.0,11.0,26.0,219.0,143.0,163,6.0,4,0.269,0.329,0.391,0.72
2198,D Cooley,LF,558.0,5364.0,847.0,1576.0,180.0,102.0,26.0,557.0,365.0,73,224.0,--,0.294,0.341,0.38,0.721
2199,J Ward,SS,1825.0,7647.0,1408.0,2104.0,231.0,96.0,26.0,867.0,420.0,326,540.0,--,0.275,0.314,0.341,0.655
2200,B Coluccio,RF,370.0,1095.0,141.0,241.0,38.0,15.0,26.0,114.0,128.0,203,33.0,21,0.22,0.305,0.353,0.658
2201,J Morales,DH,733.0,1305.0,126.0,375.0,68.0,6.0,26.0,207.0,89.0,182,0.0,4,0.287,0.332,0.408,0.74
2202,D Stewart,RF,195.0,527.0,75.0,112.0,21.0,0.0,26.0,73.0,82.0,167,3.0,3,0.213,0.327,0.4,0.727
2203,S Boros,3B,422.0,1255.0,141.0,308.0,50.0,7.0,26.0,149.0,181.0,174,11.0,6,0.245,0.344,0.359,0.703
2204,I Boone,RF,356.0,1160.0,177.0,372.0,79.0,11.0,26.0,194.0,138.0,67,3.0,7,0.321,0.394,0.475,0.869
2205,R Woods,CF,582.0,1247.0,162.0,290.0,34.0,12.0,26.0,130.0,175.0,171,27.0,18,0.233,0.326,0.342,0.668
2206,J Dyck,3B,330.0,983.0,139.0,242.0,52.0,5.0,26.0,114.0,131.0,140,4.0,6,0.246,0.339,0.389,0.728
2207,S Robertson,2B,597.0,1507.0,200.0,346.0,55.0,18.0,26.0,151.0,202.0,238,32.0,16,0.23,0.323,0.342,0.665
2208,E Sogard,2B,815.0,2236.0,267.0,551.0,104.0,11.0,26.0,187.0,207.0,342,46.0,15,0.246,0.313,0.338,0.651
2209,A Toro,2B,262.0,824.0,107.0,170.0,30.0,3.0,26.0,99.0,65.0,161,10.0,5,0.206,0.276,0.345,0.621
2210,F Duffy,SS,915.0,2665.0,248.0,619.0,104.0,14.0,26.0,240.0,171.0,342,49.0,30,0.232,0.279,0.311,0.59
2211,W Morris,2B,440.0,1495.0,176.0,399.0,70.0,7.0,26.0,164.0,150.0,218,16.0,22,0.267,0.334,0.375,0.709
2212,G Blanco,CF,1060.0,2929.0,394.0,746.0,118.0,39.0,26.0,235.0,363.0,661,122.0,40,0.255,0.338,0.348,0.686
2213,B Bochy,C,358.0,802.0,75.0,192.0,37.0,2.0,26.0,93.0,67.0,177,1.0,2,0.239,0.298,0.388,0.686
